ticker,name,sector,industry,country,market_cap,n_years,fiscal_years,roic_avg,roic_trend,roic_latest,fcf_margin_avg,fcf_positive_years,fcf_years,rev_cagr,net_debt,ebitda_latest,nd_to_ebitda,net_cash,share_change,gm_avg,gm_std,exclude_reason,exchange,currency,price,market_cap_usd,dollar_volume_usd,score_roic,score_fcf,score_growth,score_balance,score_shares,score_gm_stability,quality_score,rank,pulled,eps_fy0_now,eps_fy0_chg_30d,eps_fy0_chg_90d,rev_up30_fy0,rev_down30_fy0,eps_fy1_now,eps_fy1_chg_30d,eps_fy1_chg_90d,rev_up30_fy1,rev_down30_fy1,price_ps,forward_pe,ev_ebitda,median_pe_hist,median_ev_ebitda_hist,n_hist_years,pe_vs_median,ev_vs_median,high_52w,ath,dd_52w,dd_ath,short_pct_float,insider_pct,next_earnings,multiples_note,bucket_compounder,bucket_cyclical_turn
AWI,"Armstrong World Industries, Inc.",Industrials,Building Products & Equipment,United States,7220180480.0,4,"2022,2023,2024,2025",0.2211054388361512,0.0693169912052768,0.2555827042986079,0.1204882350751909,4.0,4.0,0.0954108629587495,294000000.0,553700000.0,0.5309734513274337,False,-0.0603448275862068,0.3891573175272036,0.0167501873953715,,NYQ,USD,170.84,7220180480.0,77462273.0,95.2,65.1,63.1,85,100,49.1,76.4,104,2026-09-04,8.43595,-0.00010786003323504101,0.013570827826504761,9.0,0.0,9.58242,0.004687708055707285,0.019960851058394624,8.0,2.0,169.11000061035156,17.82848,17.186,21.590075621339103,12.618163277557152,4,-0.17422799657177834,0.36200488311696444,206.08,203.7100067138672,-0.17939634796995563,-0.16984931993112684,0.040999997,0.01548,2026-10-27,,True,False
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,United States,47541751808.0,4,"2022,2023,2024,2025",0.4378341766978371,0.154237363557208,0.5434433053913879,0.1191479523265104,4.0,4.0,0.1136408299076578,4031207000.0,2374190000.0,1.697929399079265,False,-0.0431074050317155,0.2553183075527132,0.0105954308714272,,NYQ,USD,37.57,47541751808.0,706309313.0,100.0,64.7,69.3,65,80,68.5,76.4,105,2026-09-04,1.14948,-2.609807657172336e-05,0.013659732449139872,23.0,5.0,1.36969,0.002033784228661739,0.00929944660187032,21.0,9.0,38.52000045776367,27.429565,22.981,47.441369714016915,30.876007810643337,4,-0.42182181574121524,-0.2557004085198421,42.82,68.55220031738281,-0.10042035362532298,-0.4380924276766629,0.0343,0.00722,2026-10-28,,True,False
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,United States,25279219712.0,4,"2022,2023,2024,2025",0.4100244231070784,-0.2406709568430549,0.3304487475898052,0.3426376510974764,4.0,4.0,0.0614558171674997,-128634000.0,673552000.0,0.0,True,-0.0073882590687393,0.9069713882933572,0.0353567285062763,,NYQ,USD,366.5,25279219712.0,139525817.0,93.0,93.3,51.5,100,80,23.4,76.2,106,2026-09-04,8.80048,0.016441194576658047,-0.032759102009772945,0.0,2.0,9.76488,0.007881492735732465,-0.03488682389359021,0.0,1.0,367.32000732421875,5.012308,33.777,40.893354074227176,29.859261370115647,4,-0.8774297654601293,0.13120681658272315,547.2,576.6666870117188,-0.32872805679053596,-0.3630289115057651,0.092,0.00171,2026-11-04,,True,True
LOGI,Logitech International S.A.,Technology,Computer Hardware,Switzerland,14563685376.0,4,"2023,2024,2025,2026",0.2545234030125002,0.1335281336369843,0.3053035506110625,0.1812267880498912,4.0,4.0,0.0217005429299717,-1653391000.0,862508000.0,0.0,True,-0.0946586522015344,0.4138476264322714,0.0214801793585165,,NMS,USD,101.71,14563685376.0,102351180.0,97.7,78.9,34.0,100,100,39.1,76.2,107,2026-09-04,5.75741,-0.01358980113865127,-0.02553205173773665,5.0,5.0,6.07976,-0.014676710446135721,-0.022460185386167564,4.0,4.0,99.13999938964844,16.729279,13.43,21.765640755415006,14.812503406723081,4,-0.23139046591872225,-0.0933335418573199,129.66,138.6999969482422,-0.23538485739897852,-0.28521988773623486,0.0832,0.00185,2026-11-03,,True,False
CVSA,Covista Inc.,Consumer Defensive,Education & Training Services,United States,4344714752.0,4,"2023,2024,2025,2026",0.1096084172168653,0.0693595895082286,0.1412100794913313,0.1579824180193231,4.0,4.0,0.1043567085716028,256534000.0,467296000.0,0.548975381770869,False,-0.2167763157894736,0.5635497543272789,0.0079402663015638,,NYQ,USD,127.64,4344714752.0,45569905.0,68.1,74.3,65.8,85,100,77.7,76.2,108,2026-09-04,9.045,0.017721518987341867,0.017721518987341867,2.0,1.0,10.005,0.004518072289156683,0.004518072289156683,1.0,1.0,134.16000366210938,12.757621,10.891,18.914165283278827,9.911343075030373,4,-0.32549912676937187,0.09884199523248016,156.26,154.4499969482422,-0.141430924983301,-0.13136933432852194,0.0692,0.02726,2026-10-29,,True,False
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,United States,19873044480.0,4,"2022,2023,2024,2025",0.16509711177098,-0.0182104966221896,0.1515743440233236,0.1866077651772645,4.0,4.0,0.0211367366841557,-332600000.0,1484900000.0,0.0,True,-0.022140221402214,0.5137834719906818,0.0054654954730281,,NYQ,USD,384.19,19873044480.0,131506316.0,76.8,79.8,33.5,100,80,86.4,76.1,109,2026-09-04,19.83044,0.00024917404352975403,-0.0009798542964217782,1.0,5.0,21.3601,-0.00014042905758060442,0.0036603358675324493,5.0,1.0,380.5899963378906,18.00539,13.821,16.398448194321322,11.28623723709573,4,0.09799352881665668,0.22458882527942836,423.02,419.30999755859375,-0.10030259482319837,-0.09234218465132693,0.0709,0.02421,2026-10-15,,False,False
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,United States,74315350016.0,4,"2023,2024,2025,2026",0.2638819066888209,0.0488926261572798,0.2822142656068767,0.0789613441454353,4.0,4.0,0.0676177401098683,617946000.0,3389490000.0,0.1823123832789003,False,-0.0602684649298133,0.2706177633049063,0.0096956176860461,,NMS,USD,231.67,74315350016.0,658728161.0,98.3,50.2,54.1,85,100,70.9,76.1,110,2026-09-04,8.62629,0.10435453889051027,0.10650631031160973,1.0,0.0,8.91178,0.036265537971371886,0.039239489276747364,1.0,1.0,230.85000610351562,25.907001,18.871,26.10711721501304,16.647474450058095,4,-0.007665197707005467,0.13356533789028546,257.0,255.22999572753906,-0.10175094901355786,-0.0955216472677034,0.0341,0.021370001,2026-11-19,,True,False
DXCM,"DexCom, Inc.",Healthcare,Medical Devices,United States,33853034496.0,4,"2022,2023,2024,2025",0.1385545062939348,0.1260488779303656,0.2131845794978554,0.1583696520943531,4.0,4.0,0.1701360960301399,323200000.0,1358500000.0,0.2379094589620905,False,-0.0514619883040935,0.6211549328892518,0.0191874306678773,,NMS,USD,89.71,33853034496.0,438826692.0,78.8,74.5,80.4,85,100,43.8,76.0,111,2026-09-04,2.66234,0.003872446805702534,0.02996657485066989,23.0,0.0,3.12406,0.002992224070066829,0.021635763105399164,18.0,4.0,89.69000244140625,28.715837,23.735,75.11072330330201,47.75753992529724,4,-0.6176865867202,-0.5030104139131435,92.59,162.81500244140625,-0.031320850616629814,-0.44912937323645086,0.0506,0.0026,2026-10-29,,True,False
G,Genpact Limited,Technology,Information Technology Services,Bermuda,6398750208.0,4,"2022,2023,2024,2025",0.1407514971210218,0.0264564783405592,0.1486845549846983,0.1098411869393782,4.0,4.0,0.0513609057599067,688465000.0,898622000.0,0.7661341476171294,False,-0.0608260081864139,0.3543227467439418,0.003798263115239,,NYQ,USD,38.08,6398750208.0,93934678.0,79.6,61.5,47.2,85,100,92.2,75.9,112,2026-09-04,4.12028,0.011719929773729154,0.011513779711198158,7.0,2.0,4.51406,0.008133749028506054,0.007946910440395971,6.0,2.0,37.4900016784668,8.435865,8.297,15.007931108626007,9.86199394299592,4,-0.4379062017981029,-0.15868940419572986,48.64,55.540000915527344,-0.22923516286046886,-0.3249909783853514,0.067,0.00585,2026-11-05,,True,False
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,United States,3408389888.0,4,"2022,2023,2024,2025",0.2240050840361176,-0.161087445099249,0.120755859074861,0.1492846694314641,4.0,4.0,-0.030234697982405,-331924000.0,161226000.0,0.0,True,-0.0558702522210959,0.441772086254406,0.0062431591840108,,NMS,USD,110.37,3408389888.0,56152062.0,85.6,72.3,15.9,100,100,83.8,75.8,113,2026-09-04,4.106,0.0709441836202398,0.0709441836202398,4.0,0.0,5.268,0.08663366336633671,0.08663366336633671,2.0,2.0,110.7699966430664,20.951025,30.95,15.994855745997938,11.589540880241831,4,0.30986020334957654,1.6705113101386453,193.78,200.47999572753906,-0.42837239837410257,-0.4474760624316473,0.0785,0.0068,2026-11-03,,False,True
QCOM,QUALCOMM Incorporated,Technology,Semiconductors,United States,180042956800.0,4,"2022,2023,2024,2025",0.2941883376812943,-0.1099701410841705,0.2923155732015437,0.2513817966212822,4.0,4.0,0.0006330832838727,9291000000.0,14929000000.0,0.6223457699778954,False,-0.0281442392260333,0.5629491114861486,0.0093525550230613,,NMS,USD,168.57,180042956800.0,2528891860.0,90.3,88.2,25.1,85,80,72.5,75.6,114,2026-09-04,10.52302,-0.02690591253174135,-0.025656220168127852,1.0,26.0,10.20195,-0.07617391776802818,-0.04082484578565404,3.0,26.0,169.9600067138672,16.523312,15.335,18.12835097341494,13.103819907114582,4,-0.0885375054669183,0.170269441178295,259.92,251.02000427246094,-0.34610646847542637,-0.3229224610744966,0.0348,0.00122,2026-10-29,,True,False
TRI,Thomson Reuters Corporation,Industrials,Specialty Business Services,Canada,48417177600.0,4,"2022,2023,2024,2025",0.1219146065226159,0.002220699370958,0.1187602494435269,0.2470927688763391,4.0,4.0,0.0410001067332952,1752000000.0,3047000000.0,0.5749917952084017,False,-0.0383330244432548,0.7606190108248967,0.0062577490341875,,NMS,USD,111.76,48417177600.0,229828517.0,73.1,87.8,42.3,85,80,83.7,75.5,115,2026-09-04,4.43669,0.004846793755336476,0.0027120544038112815,7.0,8.0,5.08365,0.007008341471434809,0.00538920971442125,10.0,5.0,105.87000274658203,21.984203,22.211,35.643118319097276,21.539758834440825,4,-0.3832132530272736,0.03116289141018136,180.0,214.2100067138672,-0.41183331807454426,-0.5057653730994986,,0.71069,2026-11-03,,True,False
IPAR,"Interparfums, Inc.",Consumer Defensive,Household & Personal Products,United States,3651259136.0,4,"2022,2023,2024,2025",0.2128193965123695,0.007295731890248,0.2004407640994087,0.0623739082114392,3.0,4.0,0.1105894080326328,27337000.0,303882000.0,0.0899592605024318,False,0.0046640095032668,0.6376773409238562,0.0011326700409068,,NMS,USD,114.01,3651259136.0,32605720.0,94.1,42.2,68.6,85,55,99.3,75.4,116,2026-09-04,4.89,0.00696639532800547,0.008788216363411205,0.0,1.0,5.204,-0.0673835125448029,-0.06402877697841725,0.0,2.0,116.45999908447266,21.908148,13.815,25.60996822421513,14.178106997954545,4,-0.14454606861694297,-0.025610400458039306,129.29,157.58999633789062,-0.09923428660783773,-0.26099370651186926,0.103599995,0.43616,2026-11-04,,True,False
EXPO,"Exponent, Inc.",Industrials,Engineering & Construction,United States,3330603264.0,4,"2022,2023,2024,2025",0.2503637313594367,-0.1190041611526571,0.2208587485096364,0.205661298615321,4.0,4.0,0.0427720050086817,-139096000.0,129870000.0,0.0,True,-0.0198163733741392,,,,NMS,USD,70.05,3330603264.0,37327333.0,87.3,82.8,43.4,100,80,50.0,75.4,117,2026-09-04,2.5121,0.01757185910107273,0.01757185910107273,3.0,0.0,2.83786,0.02823622338247711,0.02823622338247711,3.0,0.0,70.02999877929688,24.684093,24.265,43.804465599691895,34.11691565983794,4,-0.43649368478601824,-0.2887692357089451,81.95,125.30000305175781,-0.14545456035025173,-0.44110138009837474,0.083900005,0.01158,2026-10-29,,True,True
WAT,Waters Corporation,Healthcare,Diagnostics & Research,United States,40605741056.0,4,"2022,2023,2024,2025",0.2378574173882109,-0.1835280300104441,0.1767805135552388,0.1684101041928196,4.0,4.0,0.0212299126818125,819614000.0,1030663000.0,0.7952298666004309,False,-0.0103595166663904,0.5907159749927533,0.0062632831926833,,NYQ,USD,413.56,40605741056.0,351749322.0,86.5,76.6,33.7,85,80,83.6,75.3,118,2026-09-04,14.5756,0.004311298192038349,0.004855510138798813,19.0,1.0,16.54699,0.003447514696661269,0.004635521145505139,11.0,9.0,412.20001220703125,24.993685,31.383,32.505214359598455,22.012508821266024,4,-0.2310869042886462,0.4256893775634176,426.22,424.70001220703125,-0.032893782067872857,-0.029432539770934962,0.037100002,0.00103,2026-10-30,,True,False
AOS,A. O. Smith Corporation,Industrials,Specialty Industrial Machinery,United States,8226546176.0,4,"2022,2023,2024,2025",0.2277142636699676,0.1885108495097324,0.2765277694982613,0.1268290185388669,4.0,4.0,0.0067297844431803,-1100000.0,813700000.0,0.0,True,-0.0889978751949878,0.3773190523180724,0.0135796516214261,,NYQ,USD,60.53,8226546176.0,102371968.0,95.9,66.5,28.1,100,100,58.2,75.2,119,2026-09-04,3.74322,-0.0032937567732367334,-0.008008607530529122,0.0,10.0,4.09059,-0.01703008078895396,-0.02125882893401987,2.0,8.0,59.2599983215332,14.797376,11.13,20.58461991430042,13.770175353354794,4,-0.28114407447863254,-0.1917314257520747,81.87,91.9800033569336,-0.276169557572576,-0.35572954817612434,0.1125,0.0046200003,2026-10-27,,True,True
IDCC,"InterDigital, Inc.",Technology,Software - Application,United States,8668495872.0,4,"2022,2023,2024,2025",0.219024758279426,0.1934877944616014,0.2799457820468236,0.4130978432646467,4.0,4.0,0.2213343967505661,-754952000.0,586925000.0,0.0,True,0.1308512383139248,0.8480970563233748,0.0295277084118307,,NMS,USD,335.91,8668495872.0,102724301.0,94.8,96.0,86.6,100,0,28.2,75.1,120,2026-09-04,11.555,0.20176807072282887,0.20176807072282887,2.0,0.0,11.5875,0.03068712474983326,0.03068712474983326,1.0,2.0,329.7900085449219,28.988998,18.744,16.083486910264917,9.359083381265549,4,0.8024075352402864,1.0027602315757345,412.6,396.5400085449219,-0.20070283920280696,-0.16833106007369814,0.1224,0.01575,2026-10-29,,False,False
SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,United States,3095391232.0,4,"2022,2023,2024,2025",0.1851482590084733,-0.2142132256531376,0.0516144714389298,0.086511598012164,4.0,4.0,0.0609445591091826,121743000.0,123460000.0,0.9860926615907988,False,-0.0882296430081082,0.4141043814535889,0.003696035890418,,NMS,USD,42.3,3095391232.0,44566857.0,80.7,53.1,51.2,85,100,92.5,75.1,121,2026-09-04,2.19122,0.028022650821725614,0.03552373526145414,5.0,0.0,2.7741,0.026600350822656882,0.0353939692528189,6.0,0.0,41.9900016784668,15.248188,12.29,18.17724339064352,12.316473695428709,4,-0.16113859113264706,-0.0021494541443737303,49.7,51.279998779296875,-0.1551307509362818,-0.18116219426628966,0.0767,0.02165,2026-11-04,,True,False
LNTH,"Lantheus Holdings, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,United States,6591203840.0,4,"2022,2023,2024,2025",0.1555675096185899,0.1229163133921358,0.1495615716607813,0.2526655600404264,4.0,4.0,0.1813486731041127,210295000.0,403639000.0,0.5209977232130691,False,-0.0315263686660723,0.6061803547502551,0.0360411922041806,,NGM,USD,100.98,6591203840.0,134907664.0,83.5,88.5,82.2,85,80,22.7,75.1,122,2026-09-04,5.6,0.04336485164656012,0.053136371757139145,3.0,2.0,6.32393,-0.0038858961030778794,-0.007990751183945655,2.0,2.0,100.80999755859375,15.967919,16.885,20.017239170535788,11.838030185111734,4,-0.2022916415214817,0.42633527165994733,111.86,123.62000274658203,-0.09878421635442736,-0.1845171063031622,0.104399994,0.02076,2026-11-05,,True,False
EEFT,"Euronet Worldwide, Inc.",Technology,Software - Infrastructure,United States,2740935424.0,4,"2022,2023,2024,2025",0.1044836918320344,0.0215056488987136,0.1117640867710242,0.1492840752546584,4.0,4.0,0.0811116953013548,330200000.0,671200000.0,0.4919547079856972,False,-0.143659404689287,0.402685675069963,0.0062082909012024,,NMS,USD,73.28,2740935424.0,50383004.0,65.4,72.2,58.9,85,100,83.9,75.0,123,2026-09-04,10.72875,-0.0178510127016821,-0.02149585386941788,0.0,6.0,11.93625,-0.018054066771912125,-0.019710502001847874,1.0,5.0,72.97000122070312,6.1392817,5.14,17.198456181532233,8.277380208624278,4,-0.6430329771928958,-0.37903057846194055,92.45,170.2100067138672,-0.2107084778723297,-0.5712942932704896,0.1228,0.07208,2026-10-21,,True,False
EXPE,"Expedia Group, Inc.",Consumer Cyclical,Travel Services,United States,36383494144.0,4,"2022,2023,2024,2025",0.1399458862996214,0.1466509703487115,0.2076588314304902,0.1907337191133144,4.0,4.0,0.0808796250697421,748000000.0,2777000000.0,0.2693554195174649,False,-0.1842832501808334,0.882808671148302,0.0167439302806988,,NMS,USD,303.14,36383494144.0,477511888.0,79.2,80.5,58.8,85,100,49.2,74.9,124,2026-09-04,20.96296,0.06368363127661048,0.06024647249767079,17.0,6.0,24.37971,0.06431870568923959,0.0555028808038196,15.0,8.0,308.05999755859375,12.434112,12.529,28.732700223004464,11.287541129595903,4,-0.5672487478206176,0.10998488121996686,342.0,339.1300048828125,-0.09923977322048616,-0.09161680440206132,0.0598,0.0060799997,2026-11-05,,True,False
IHG,InterContinental Hotels Group PLC,Consumer Cyclical,Lodging,United Kingdom,23620392960.0,4,"2022,2023,2024,2025",0.669146815102626,0.0251914481398979,0.6142516273972602,0.1513435227129723,4.0,4.0,0.1006188494520397,3099000000.0,1415000000.0,2.1901060070671377,False,-0.143956043956044,0.2980080150473212,0.013461786628347,,NYQ,USD,160.77,23620392960.0,40380762.0,100.0,72.7,64.8,45,100,58.8,74.8,125,2026-09-04,6.03457,0.02173132731256211,0.008028049731813702,0.0,1.0,6.87712,0.013958082993608567,-0.0063429956856071446,0.0,1.0,160.50999450683594,23.37752,115.185,28.320388423586355,16.2334346829837,3,-0.17453392056832584,6.095540915980021,175.89,174.1300048828125,-0.0874410455009611,-0.07821748115807314,0.0041,0.000120000004,2026-08-11,,True,False
DLTR,"Dollar Tree, Inc.",Consumer Defensive,Discount Stores,United States,24587073536.0,4,"2023,2024,2025,2026",0.1543023804186468,0.077236536909036,0.2084490382439466,0.0781908763710685,4.0,4.0,0.0799582484358976,1713900000.0,2363100000.0,0.7252761203503872,False,-0.0794288264167781,0.3639920978457052,0.006834916888641,,NMS,USD,131.04,24587073536.0,371170276.0,83.2,49.7,58.5,85,100,82.1,74.6,126,2026-09-04,7.7932,0.11704361561384213,0.12449984632855093,5.0,0.0,7.89543,0.027714900468727155,0.03688727501953504,5.0,0.0,131.91000366210938,16.596941,12.526,19.86727334801556,12.776773230859838,2,-0.16460901759033852,-0.019627274142593687,142.4,174.0800018310547,-0.07366570462001842,-0.24224493178642925,0.051799998,0.00164,2026-08-27,,True,False
COR,"Cencora, Inc.",Healthcare,Medical Distribution,United States,64350736384.0,4,"2022,2023,2024,2025",0.3089027226529652,-0.1298262917435536,0.2027770330950903,0.0106494252072949,4.0,4.0,0.1043399050694318,3304635000.0,3746505000.0,0.8820580781288161,False,-0.0757350504237488,0.0345952051100507,0.0007512350413785,,NYQ,USD,337.22,64350736384.0,489515296.0,91.0,21.0,65.8,85,100,99.9,74.6,127,2026-09-04,17.87335,0.005051871087316195,0.0067882096611020515,7.0,0.0,19.80243,-8.079163685370538e-05,0.002136109820639609,4.0,5.0,336.3599853515625,17.029224,13.736,25.494789305542902,12.659240312842481,4,-0.33205080473845605,0.0850572120086206,377.54,374.75,-0.10907457394829034,-0.10244166684039357,0.0277,0.04303,2026-11-04,,True,False
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,United States,53692985344.0,4,"2022,2023,2024,2025",0.1210049305897975,-0.0046856291372315,0.1198027925754883,0.2194205232014467,4.0,4.0,0.0636405599266052,1825358000.0,2302397000.0,0.7928076695721893,False,-0.0011963582337087,0.3568582792126029,0.0049682458778825,,NYQ,USD,234.2,53692985344.0,291486257.0,62.7,85.2,52.4,85,80,88.3,74.6,128,2026-09-04,8.33567,0.02250307278262853,0.024131186373208324,16.0,0.0,9.59674,0.08959885734917283,0.08955679711351028,13.0,0.0,233.19000244140625,24.404121,22.197,29.739552052523045,20.232766326703747,4,-0.17940522584537033,0.0970818147938477,261.16,258.5199890136719,-0.10709908699109272,-0.09798076608662565,0.0145000005,0.00393,2026-10-29,,True,False
CHWY,"Chewy, Inc.",Consumer Cyclical,Internet Retail,United States,9809803264.0,4,"2023,2024,2025,2026",0.3350853863329558,0.128470903213418,0.4551986342639084,0.031336199347105,4.0,4.0,0.0758743393343233,-360100000.0,397200000.0,0.0,True,-0.0046052785375318,0.2884911135435454,0.0070244774171346,,NYQ,USD,23.96,9809803264.0,208040487.0,100.0,28.5,57.3,100,80,81.1,74.5,129,2026-09-04,1.52941,-0.001129877085047748,-0.05285615199782012,0.0,15.0,1.83139,-0.0035691939388993177,-0.06663642757397537,0.0,3.0,24.170000076293945,13.082958,24.576,126.99038350684012,52.67471032187183,4,-0.8969767817159533,-0.5334383454635641,43.5,118.69000244140625,-0.44436781433807027,-0.7963602697857728,0.0889,0.025980001,2026-09-09,,True,False
DLB,"Dolby Laboratories, Inc.",Industrials,Specialty Business Services,United States,5799971328.0,4,"2022,2023,2024,2025",0.0882861690715897,0.0076161366909332,0.0902063406057523,0.2545085138814617,4.0,4.0,0.0247296904216931,-663718000.0,378563000.0,0.0,True,-0.0441642234490061,0.8852190403522464,0.0034005135183332,,NYQ,USD,61.92,5799971328.0,58682079.0,57.5,88.6,34.9,100,80,93.6,74.4,130,2026-09-04,4.32667,0.0015439814814814934,0.0015439814814814934,2.0,1.0,4.59667,0.0021802309736693726,-0.0014467787449520264,1.0,2.0,61.790000915527344,13.47062,14.623,32.22214482687482,18.8179900048534,4,-0.5819452717261435,-0.22292444643511122,73.78,103.52999877929688,-0.16251015294758275,-0.4031681479370052,0.13319999,0.01434,2026-11-17,,True,False
NYT,The New York Times Company,Communication Services,Publishing,United States,10815676416.0,4,"2022,2023,2024,2025",0.140829658014726,0.0596826007542379,0.1688804617307162,0.1327260660150498,4.0,4.0,0.0696373214127394,-605561000.0,547572000.0,0.0,True,-0.0131505734679103,0.4907724285748074,0.0117073427776986,,NYQ,USD,67.06,10815676416.0,129881003.0,79.7,68.0,54.8,100,80,64.7,74.4,131,2026-09-04,2.85992,-0.006064565905670838,0.002573109255480821,3.0,3.0,3.12345,-0.029155334524827103,-0.021122898287290304,0.0,6.0,67.68000030517578,21.469849,18.213,32.213423854952836,18.160852035933015,4,-0.33351235507681076,0.0028714492009409565,87.1,85.86000061035156,-0.22296210901061098,-0.21174004397786994,0.073,0.1129,2026-11-04,,True,False
EXPD,"Expeditors International of Washington, Inc.",Industrials,Integrated Freight & Logistics,United States,24325146624.0,4,"2022,2023,2024,2025",0.3511988414892314,-0.103204170530805,0.3315410898047361,0.0948092417453584,4.0,4.0,-0.1344725398686201,-743696000.0,1109315000.0,0.0,True,-0.1713708819111216,0.1293956067381352,0.0027371230798783,,NYQ,USD,187.13,24325146624.0,221417830.0,92.1,56.4,4.3,100,100,95.8,74.3,132,2026-09-04,7.72071,0.12322638931927399,0.13689320960203566,12.0,0.0,8.07069,0.13494095858452493,0.1653550924695908,12.0,0.0,186.16000366210938,23.604876,18.884,22.204540292139427,15.67299974858341,4,0.06306528707357661,0.20487464447938986,192.28,190.97000122070312,-0.03182856427028613,-0.02518718923311347,0.0377,0.00634,2026-11-03,,False,False
FICO,Fair Isaac Corporation,Technology,Software - Application,United States,24166244352.0,4,"2022,2023,2024,2025",0.4740652707705099,0.1729993719151459,0.5803683040093686,0.3493957204703392,4.0,4.0,0.1306838755794808,2921555000.0,951194000.0,3.071460711484723,False,-0.0677876039017725,0.7986697308254334,0.0150474737727824,,NYQ,USD,1118.93,24166244352.0,343166880.0,100.0,93.8,73.0,10,100,53.7,74.3,133,2026-09-04,42.97241,-0.0031356434297632463,-0.0051943674518406535,10.0,9.0,53.05803,-0.008426074914640314,-0.020276197828832165,5.0,13.0,1099.449951171875,21.088799,23.363,53.844479945054076,38.75124624152028,4,-0.608338700243364,-0.39710326077287394,1998.01,2382.39990234375,-0.4497275032798259,-0.5385115865349636,0.1001,0.030150002,2026-11-04,,True,False
TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,United States,12410074112.0,4,"2022,2023,2024,2025",0.2840816420526034,0.0187122819336068,0.2803403006530579,0.0611733878046318,4.0,4.0,0.1354973152337357,839314000.0,681729000.0,1.2311549017278127,False,-0.0207449941107185,0.1642817572301678,0.0071052019405178,,NMS,USD,189.06,12410074112.0,178266376.0,99.5,41.6,73.9,65,80,80.9,74.2,134,2026-09-04,6.59808,0.025264587467310307,0.029537603100746157,17.0,0.0,7.79022,0.020241865143288296,0.01867030012657822,17.0,0.0,190.8800048828125,24.268892,18.877,27.068011491248917,17.456944888015194,4,-0.10341060672867941,0.08134614166993925,216.3,214.27999877929688,-0.1175219376661466,-0.10920288421592628,0.030299999,0.00418,2026-11-05,,True,False
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,24756643840.0,4,"2023,2024,2025,2026",0.3049623212925907,-0.0362184246623032,0.3027897613010404,0.0861042941035747,4.0,4.0,0.0799807207834049,2147800000.0,2146000000.0,1.000838769804287,False,-0.0537021969080553,0.2125886778008366,0.0068627781273681,,NYQ,USD,218.04,24756643840.0,286561468.0,90.8,53.0,58.6,65,100,81.8,74.1,135,2026-09-04,11.27349,2.8385981937661953e-05,-0.008655530464512506,4.0,21.0,12.3891,0.00019940855583788775,-0.00957797282097328,2.0,11.0,220.02999877929688,17.59934,15.461,19.742154653868866,12.29988899560973,4,-0.10854006016252826,0.2570032140549059,229.76,227.67999267578125,-0.04234854291740564,-0.0335997634512315,0.077,0.00299,2026-09-24,,True,False
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,United States,47107698688.0,4,"2022,2023,2024,2025",0.1257070011893805,0.2719567680617225,0.1944228262476894,0.1746254456618661,4.0,4.0,0.042572293921697,4879000000.0,2960000000.0,1.6483108108108109,False,-0.1612903225806451,0.7201648570980271,0.0042121434125095,,NMS,USD,105.86,47107698688.0,413940865.0,74.6,77.7,43.3,65,100,90.8,74.1,136,2026-09-04,6.12668,0.006021336582370029,-0.0005693153697204911,6.0,4.0,6.73289,0.0018898275197576364,-0.00445363824687528,5.0,3.0,106.69999694824219,15.722817,16.453,15.723350447446562,12.593131905708727,3,-3.3927084964857634e-05,0.30650580992814924,119.31,118.95999908447266,-0.10569108248895998,-0.10305987080182077,0.0356,0.1004,2026-11-04,,True,False
ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,United States,38630109184.0,4,"2022,2023,2024,2025",0.2909572889671378,-0.1319438121856918,0.2353284235628533,0.1528152282929364,4.0,4.0,-0.0424401481270764,-80096000.0,1726295000.0,0.0,True,-0.0643714957816727,0.3479494962293461,0.0111261336792246,,NMS,USD,185.75,38630109184.0,323911964.0,89.9,73.0,13.4,100,100,66.7,74.1,137,2026-09-04,5.80532,0.003117181128267532,0.09133633865091562,18.0,0.0,6.58603,0.003206407331020067,0.06995797193038333,17.0,0.0,187.61000061035156,27.95301,21.331,32.29323737676105,19.610617812455647,4,-0.1344005039235978,0.08772707744330499,252.03,248.72999572753906,-0.2556044891070446,-0.24572828435271976,0.0434,0.082370006,2026-10-28,,True,False
